user_id,signup_date,country,acquisition_channel
8724,2025-05-01,Germany,Google Ads
8725,2025-04-11,Germany,Google Ads
8726,2025-05-29,India,Organic
8727,2025-05-26,India,Facebook
8728,2025-12-19,Germany,Facebook
8729,2025-08-31,Germany,Organic
8730,2025-08-29,India,Referral
8731,2025-12-03,India,Google Ads
8732,2025-02-12,USA,Google Ads
8733,2025-04-05,USA,Google Ads
8734,2025-08-14,USA,Organic
8735,2025-01-06,Canada,Google Ads
8736,2025-08-02,Germany,Organic
8737,2025-07-25,UK,Organic
8738,2025-03-08,Canada,Google Ads
8739,2025-04-10,Germany,Google Ads
8740,2025-01-12,UK,Facebook
8741,2025-08-25,USA,Google Ads
8742,2025-11-18,UK,Google Ads
8743,2025-09-15,India,Facebook
8744,2025-12-03,India,Organic
8745,2025-05-15,Germany,Google Ads
8746,2025-08-10,Canada,Organic
8747,2025-06-05,USA,Google Ads
8748,2025-05-22,Germany,Organic
8749,2025-06-07,USA,Organic
8750,2025-11-22,India,Organic
8751,2025-12-10,Canada,Facebook
8752,2025-09-19,Canada,Organic
8753,2025-10-10,India,Organic
8754,2025-12-04,UK,Google Ads
8755,2025-12-10,Canada,Organic
8756,2025-08-17,UK,Organic
8757,2025-10-07,USA,Facebook
8758,2025-12-24,Canada,Facebook
8759,2025-10-17,India,Organic
8760,2025-06-17,UK,Google Ads
8761,2025-02-16,USA,Facebook
8762,2025-07-22,USA,Google Ads
8763,2025-08-02,Canada,Google Ads
8764,2025-09-03,Canada,Google Ads
8765,2025-01-24,Germany,Facebook
8766,2025-11-17,Germany,Google Ads
8767,2025-10-01,Canada,Organic
8768,2025-02-13,Germany,Facebook
8769,2025-11-28,India,Google Ads
8770,2025-11-09,India,Google Ads
8771,2025-12-29,Germany,Google Ads
8772,2025-06-05,Canada,Facebook
8773,2025-07-18,India,Google Ads
8774,2025-06-11,USA,Organic
8775,2025-08-22,Canada,Facebook
8776,2025-06-12,UK,Facebook
8777,2025-04-26,UK,Organic
8778,2025-04-03,Canada,Facebook
8779,2025-02-11,Germany,Organic
8780,2025-10-11,India,Organic
8781,2025-07-29,India,Google Ads
8782,2025-07-25,Canada,Referral
8783,2025-08-08,USA,Referral
8784,2025-10-07,Germany,Google Ads
8785,2025-05-16,USA,Referral
8786,2025-04-16,Canada,Organic
8787,2025-04-28,Canada,Referral
8788,2025-08-25,USA,Organic
8789,2025-11-05,UK,Organic
8790,2025-04-10,Canada,Google Ads
8791,2025-09-18,Germany,Facebook
8792,2025-11-01,USA,Google Ads
8793,2025-12-20,UK,Facebook
8794,2025-10-13,USA,Referral
8795,2025-11-24,UK,Google Ads
8796,2025-04-13,UK,Organic
8797,2025-03-04,Germany,Google Ads
8798,2025-06-24,Canada,Google Ads
8799,2025-10-09,UK,Facebook
8800,2025-10-20,Canada,Google Ads
8801,2025-08-14,Germany,Referral
8802,2025-01-07,Canada,Google Ads
8803,2025-05-07,India,Google Ads
8804,2025-04-02,UK,Google Ads
8805,2025-07-09,Germany,Facebook
8806,2025-12-25,USA,Google Ads
8807,2025-02-22,Germany,Facebook
8808,2025-08-30,UK,Facebook
8809,2025-05-12,Germany,Google Ads
8810,2025-12-30,USA,Google Ads
8811,2025-04-22,India,Organic
8812,2025-01-07,UK,Facebook
8813,2025-08-18,UK,Facebook
8814,2025-06-05,Germany,Organic
8815,2025-07-16,Canada,Organic
8816,2025-11-19,Canada,Organic
8817,2025-12-30,USA,Organic
8818,2025-08-11,India,Google Ads
8819,2025-09-07,India,Google Ads
8820,2025-03-24,Germany,Facebook
8821,2025-08-28,Germany,Referral
8822,2025-12-26,Canada,Google Ads
8823,2025-11-19,India,Organic
8824,2025-09-20,India,Organic
8825,2025-07-08,India,Facebook
8826,2025-10-17,USA,Google Ads
8827,2025-12-28,USA,Facebook
8828,2025-02-27,Germany,Google Ads
8829,2025-01-09,Canada,Google Ads
8830,2025-10-31,UK,Google Ads
8831,2025-04-25,Canada,Organic
8832,2025-07-29,USA,Referral
8833,2025-02-10,USA,Organic
8834,2025-10-31,Germany,Organic
8835,2025-06-22,UK,Facebook
8836,2025-08-22,India,Google Ads
8837,2025-10-08,UK,Google Ads
8838,2025-03-19,UK,Facebook
8839,2025-04-18,UK,Organic
8840,2025-10-08,Germany,Referral
8841,2025-02-08,USA,Facebook
8842,2025-04-29,India,Facebook
8843,2025-12-01,UK,Facebook
8844,2025-12-02,India,Facebook
8845,2025-01-27,UK,Organic
8846,2025-04-14,USA,Organic
8847,2025-03-15,India,Organic
8848,2025-07-10,Canada,Organic
8849,2025-11-20,USA,Facebook
8850,2025-05-27,India,Referral
8851,2025-09-12,UK,Organic
8852,2025-10-11,UK,Facebook
8853,2025-08-01,USA,Facebook
8854,2025-05-03,USA,Organic
8855,2025-07-25,UK,Facebook
8856,2025-08-28,India,Facebook
8857,2025-12-05,Canada,Google Ads
8858,2025-10-13,Germany,Organic
8859,2025-01-22,USA,Facebook
8860,2025-09-16,UK,Organic
8861,2025-12-23,India,Referral
8862,2025-04-15,USA,Referral
8863,2025-09-15,India,Organic
8864,2025-07-23,USA,Google Ads
8865,2025-11-06,UK,Facebook
8866,2025-09-19,India,Facebook
8867,2025-04-17,UK,Google Ads
8868,2025-09-08,India,Referral
8869,2025-08-09,USA,Referral
8870,2025-08-10,Germany,Facebook
8871,2025-09-15,Germany,Google Ads
8872,2025-07-20,Canada,Google Ads
8873,2025-09-15,Canada,Facebook
8874,2025-12-15,UK,Google Ads
8875,2025-08-13,India,Organic
8876,2025-07-21,Canada,Organic
8877,2025-08-14,USA,Referral
8878,2025-08-24,Germany,Google Ads
8879,2025-07-02,India,Facebook
8880,2025-07-19,Germany,Referral
8881,2025-12-23,India,Facebook
8882,2025-09-03,Canada,Google Ads
8883,2025-12-19,Canada,Google Ads
8884,2025-04-21,UK,Organic
8885,2025-01-06,India,Organic
8886,2025-08-24,USA,Referral
8887,2025-05-07,Canada,Google Ads
8888,2025-04-14,UK,Organic
8889,2025-08-25,Canada,Organic
8890,2025-06-04,Germany,Google Ads
8891,2025-09-14,Canada,Referral
8892,2025-08-23,India,Organic
8893,2025-10-16,UK,Referral
8894,2025-02-09,India,Referral
8895,2025-10-15,USA,Facebook
8896,2025-07-16,USA,Facebook
8897,2025-09-30,Canada,Facebook
8898,2025-09-21,UK,Organic
8899,2025-02-26,UK,Organic
8900,2025-10-25,UK,Organic
8901,2025-04-08,UK,Google Ads
8902,2025-05-17,Canada,Organic
8903,2025-03-28,India,Facebook
8904,2025-08-30,Canada,Google Ads
8905,2025-07-18,India,Organic
8906,2025-11-06,Germany,Google Ads
8907,2025-03-25,Germany,Google Ads
8908,2025-08-30,India,Google Ads
8909,2025-10-08,Canada,Facebook
8910,2025-11-19,USA,Facebook
8911,2025-09-09,Canada,Organic
8912,2025-07-09,USA,Organic
8913,2025-06-01,Canada,Facebook
8914,2025-10-29,UK,Facebook
8915,2025-10-05,UK,Google Ads
8916,2025-05-19,Germany,Organic
8917,2025-06-25,Germany,Facebook
8918,2025-01-08,India,Google Ads
8919,2025-10-22,USA,Google Ads
8920,2025-08-23,UK,Facebook
8921,2025-06-12,Canada,Organic
8922,2025-02-18,India,Google Ads
8923,2025-10-29,Canada,Google Ads
8924,2025-02-07,UK,Google Ads
8925,2025-05-16,UK,Referral
8926,2025-11-06,UK,Organic
8927,2025-08-07,UK,Google Ads
8928,2025-12-14,Canada,Google Ads
8929,2025-10-23,India,Referral
8930,2025-02-03,UK,Google Ads
8931,2025-12-18,Germany,Referral
8932,2025-03-20,India,Google Ads
8933,2025-08-24,Germany,Google Ads
8934,2025-09-30,Canada,Organic
8935,2025-06-10,UK,Organic
8936,2025-06-24,India,Referral
8937,2025-11-04,UK,Organic
8938,2025-08-09,UK,Facebook
8939,2025-01-09,India,Organic
8940,2025-10-16,UK,Organic
8941,2025-04-23,UK,Facebook
8942,2025-07-24,USA,Google Ads
8943,2025-07-05,USA,Google Ads
8944,2025-12-07,India,Google Ads
8945,2025-07-16,India,Organic
8946,2025-09-23,UK,Facebook
8947,2025-09-19,Germany,Google Ads
8948,2025-09-05,India,Organic
8949,2025-04-25,UK,Google Ads
8950,2025-05-01,Germany,Organic
8951,2025-05-21,USA,Referral
8952,2025-03-06,India,Facebook
8953,2025-10-03,UK,Google Ads
8954,2025-11-09,USA,Facebook
8955,2025-08-27,Canada,Organic
8956,2025-10-29,USA,Facebook
8957,2025-01-10,UK,Google Ads
8958,2025-08-21,Germany,Google Ads
8959,2025-07-14,Canada,Organic
8960,2025-01-12,Canada,Facebook
8961,2025-06-26,Canada,Organic
8962,2025-06-26,India,Organic
8963,2025-08-05,UK,Organic
8964,2025-01-11,Canada,Referral
8965,2025-04-28,USA,Google Ads
8966,2025-06-13,Germany,Google Ads
8967,2025-02-08,UK,Organic
8968,2025-02-22,USA,Google Ads
8969,2025-08-06,India,Organic
8970,2025-07-25,Canada,Referral
8971,2025-11-08,USA,Referral
8972,2025-12-26,UK,Organic
8973,2025-02-25,USA,Referral
8974,2025-04-28,India,Google Ads
8975,2025-09-10,Germany,Facebook
8976,2025-10-13,Canada,Facebook
8977,2025-09-25,UK,Facebook
8978,2025-10-18,Canada,Google Ads
8979,2025-11-29,Canada,Referral
8980,2025-06-29,Canada,Organic
8981,2025-12-24,USA,Organic
8982,2025-08-23,USA,Google Ads
8983,2025-12-09,Germany,Facebook
8984,2025-07-15,India,Referral
8985,2025-11-04,UK,Organic
8986,2025-03-21,USA,Organic
8987,2025-05-15,Canada,Referral
8988,2025-01-22,India,Organic
8989,2025-11-27,UK,Organic
8990,2025-08-13,UK,Facebook
8991,2025-02-27,UK,Facebook
8992,2025-04-03,UK,Organic
8993,2025-07-11,Germany,Facebook
8994,2025-04-13,UK,Organic
8995,2025-01-07,India,Google Ads
8996,2025-05-08,USA,Google Ads
8997,2025-02-24,India,Facebook
8998,2025-08-19,Canada,Google Ads
8999,2025-12-28,Germany,Referral
9000,2025-03-03,Germany,Facebook
9001,2025-08-28,Canada,Organic
9002,2025-03-31,India,Google Ads
9003,2025-08-20,India,Google Ads
9004,2025-08-21,Canada,Facebook
9005,2025-12-20,UK,Referral
9006,2025-11-29,UK,Facebook
9007,2025-10-19,USA,Organic
9008,2025-12-11,India,Google Ads
9009,2025-06-01,India,Google Ads
9010,2025-05-25,Canada,Organic
9011,2025-05-10,Canada,Facebook
9012,2025-05-21,UK,Facebook
9013,2025-04-03,India,Google Ads
9014,2025-04-24,India,Google Ads
9015,2025-10-11,Germany,Facebook
9016,2025-05-23,USA,Referral
9017,2025-08-11,USA,Google Ads
9018,2025-08-20,UK,Referral
9019,2025-02-02,India,Google Ads
9020,2025-10-03,Germany,Facebook
9021,2025-06-19,India,Google Ads
9022,2025-05-20,Canada,Facebook
9023,2025-12-23,UK,Google Ads
9024,2025-07-20,USA,Google Ads
9025,2025-01-23,India,Referral
9026,2025-08-12,UK,Organic
9027,2025-09-27,USA,Organic
9028,2025-12-13,India,Google Ads
9029,2025-06-02,Germany,Referral
9030,2025-11-29,UK,Facebook
9031,2025-03-26,India,Referral
9032,2025-04-19,USA,Google Ads
9033,2025-01-31,USA,Google Ads
9034,2025-08-17,Germany,Referral
9035,2025-08-28,UK,Facebook
9036,2025-12-29,UK,Referral
9037,2025-11-06,India,Facebook
9038,2025-05-21,USA,Facebook
9039,2025-06-05,USA,Referral
9040,2025-10-26,Germany,Organic
9041,2025-12-11,Germany,Organic
9042,2025-04-09,UK,Google Ads
9043,2025-02-16,USA,Google Ads
9044,2025-11-23,India,Google Ads
9045,2025-03-08,Canada,Facebook
9046,2025-03-03,India,Organic
9047,2025-04-19,Germany,Facebook
9048,2025-06-16,India,Organic
9049,2025-02-06,USA,Organic
9050,2025-04-29,UK,Google Ads
9051,2025-03-27,Canada,Referral
9052,2025-02-21,UK,Referral
9053,2025-04-01,Canada,Google Ads
9054,2025-10-16,Canada,Google Ads
9055,2025-12-03,USA,Google Ads
9056,2025-10-25,USA,Organic
9057,2025-07-23,Germany,Google Ads
9058,2025-08-26,Germany,Organic
9059,2025-06-04,Canada,Facebook
9060,2025-08-28,Germany,Organic
9061,2025-05-16,USA,Organic
9062,2025-12-28,Germany,Referral
9063,2025-03-05,Canada,Google Ads
9064,2025-05-03,UK,Google Ads
9065,2025-09-11,India,Google Ads
9066,2025-04-24,Germany,Facebook
9067,2025-01-20,USA,Facebook
9068,2025-01-16,UK,Referral
9069,2025-05-25,USA,Organic
9070,2025-07-27,Germany,Google Ads
9071,2025-01-19,Canada,Organic
9072,2025-06-15,India,Google Ads
9073,2025-02-07,India,Google Ads
9074,2025-06-30,UK,Organic
9075,2025-12-15,India,Referral
9076,2025-04-15,Canada,Google Ads
9077,2025-04-10,USA,Organic
9078,2025-03-31,Canada,Referral
9079,2025-10-27,UK,Google Ads
9080,2025-11-28,UK,Google Ads
9081,2025-03-20,India,Organic
9082,2025-03-14,Canada,Organic
9083,2025-06-25,USA,Facebook
9084,2025-04-06,Canada,Google Ads
9085,2025-12-11,USA,Organic
9086,2025-04-13,USA,Organic
9087,2025-08-12,Canada,Facebook
9088,2025-01-06,Germany,Google Ads
9089,2025-05-02,Canada,Organic
9090,2025-08-24,USA,Organic
9091,2025-04-26,UK,Referral
9092,2025-06-12,UK,Referral
9093,2025-08-14,India,Organic
9094,2025-08-18,UK,Referral
9095,2025-07-01,Germany,Referral
9096,2025-09-06,USA,Organic
9097,2025-11-14,Canada,Organic
9098,2025-07-29,Canada,Organic
9099,2025-05-24,Germany,Organic
9100,2025-12-11,UK,Google Ads
9101,2025-04-06,USA,Facebook
9102,2025-12-12,UK,Google Ads
9103,2025-09-01,India,Facebook
9104,2025-03-27,UK,Google Ads
9105,2025-07-03,India,Referral
9106,2025-05-01,Canada,Facebook
9107,2025-11-28,USA,Google Ads
9108,2025-04-02,India,Organic
9109,2025-03-11,UK,Google Ads
9110,2025-05-13,UK,Organic
9111,2025-10-06,Canada,Facebook
9112,2025-05-17,Germany,Facebook
9113,2025-11-10,Germany,Referral
9114,2025-07-06,UK,Organic
9115,2025-08-09,Germany,Referral
9116,2025-02-15,USA,Facebook
9117,2025-10-05,Germany,Facebook
9118,2025-07-11,USA,Facebook
9119,2025-01-08,UK,Google Ads
9120,2025-10-03,UK,Google Ads
9121,2025-06-28,UK,Google Ads
9122,2025-11-30,Canada,Organic
9123,2025-02-08,Germany,Organic
9124,2025-10-20,India,Google Ads
9125,2025-06-27,India,Google Ads
9126,2025-06-11,UK,Referral
9127,2025-11-27,Germany,Google Ads
9128,2025-04-14,USA,Facebook
9129,2025-06-10,India,Facebook
9130,2025-10-14,UK,Organic
9131,2025-05-03,India,Google Ads
9132,2025-02-23,India,Referral
9133,2025-02-03,India,Facebook
9134,2025-08-30,UK,Google Ads
9135,2025-04-23,UK,Facebook
9136,2025-11-14,Canada,Facebook
9137,2025-01-23,Canada,Google Ads
9138,2025-02-15,Canada,Referral
9139,2025-11-08,India,Google Ads
9140,2025-05-15,Germany,Referral
9141,2025-04-28,UK,Facebook
9142,2025-07-08,Canada,Google Ads
9143,2025-05-11,Germany,Google Ads
9144,2025-07-31,Canada,Facebook
9145,2025-04-23,Canada,Organic
9146,2025-02-13,Germany,Referral
9147,2025-05-08,Canada,Organic
9148,2025-12-30,India,Facebook
9149,2025-06-07,India,Google Ads
9150,2025-09-30,India,Referral
9151,2025-11-11,USA,Referral
9152,2025-12-21,Canada,Facebook
9153,2025-12-06,USA,Google Ads
9154,2025-02-14,UK,Organic
9155,2025-04-18,Germany,Organic
9156,2025-08-07,UK,Facebook
9157,2025-11-14,USA,Facebook
9158,2025-11-11,India,Referral
9159,2025-06-26,Canada,Google Ads
9160,2025-08-16,Canada,Facebook
9161,2025-07-10,India,Google Ads
9162,2025-06-09,Canada,Google Ads
9163,2025-09-24,Germany,Referral
9164,2025-12-24,Germany,Organic
9165,2025-11-22,Germany,Organic
9166,2025-07-09,UK,Facebook
9167,2025-06-24,India,Organic
9168,2025-10-17,Germany,Facebook
9169,2025-12-23,USA,Google Ads
9170,2025-05-25,Germany,Referral
9171,2025-08-20,UK,Google Ads
9172,2025-12-26,USA,Facebook
9173,2025-07-23,India,Facebook
9174,2025-08-01,India,Google Ads
9175,2025-02-09,Germany,Google Ads
9176,2025-10-02,USA,Organic
9177,2025-11-19,USA,Facebook
9178,2025-03-23,Germany,Facebook
9179,2025-06-30,Germany,Organic
9180,2025-11-16,Canada,Facebook
9181,2025-03-24,Canada,Organic
9182,2025-10-30,Germany,Referral
9183,2025-09-19,UK,Google Ads
9184,2025-09-29,Canada,Organic
9185,2025-07-19,Germany,Facebook
9186,2025-08-28,USA,Organic
9187,2025-06-29,Canada,Facebook
9188,2025-06-20,UK,Facebook
9189,2025-10-22,India,Google Ads
9190,2025-06-26,USA,Organic
9191,2025-08-25,UK,Google Ads
9192,2025-05-18,UK,Google Ads
9193,2025-11-23,UK,Referral
9194,2025-11-07,USA,Facebook
9195,2025-05-09,UK,Organic
9196,2025-02-18,India,Google Ads
9197,2025-06-13,Canada,Referral
9198,2025-10-04,USA,Google Ads
9199,2025-10-20,UK,Facebook
9200,2025-04-26,Germany,Organic
9201,2025-01-24,Canada,Referral
9202,2025-11-07,USA,Organic
9203,2025-01-25,Germany,Google Ads
9204,2025-05-07,Germany,Organic
9205,2025-08-22,UK,Organic
9206,2025-07-28,USA,Referral
9207,2025-04-03,UK,Referral
9208,2025-04-04,India,Facebook
9209,2025-11-23,Germany,Organic
9210,2025-08-13,India,Organic
9211,2025-10-07,UK,Organic
9212,2025-01-11,Canada,Google Ads
9213,2025-11-25,Germany,Google Ads
9214,2025-01-12,Canada,Google Ads
9215,2025-02-04,USA,Referral
9216,2025-08-16,Germany,Google Ads
9217,2025-08-08,India,Google Ads
9218,2025-05-21,Canada,Facebook
9219,2025-01-23,USA,Organic
9220,2025-03-24,Germany,Referral
9221,2025-08-17,USA,Organic
9222,2025-12-10,India,Google Ads
9223,2025-03-21,Germany,Referral
9224,2025-12-19,USA,Google Ads
9225,2025-10-17,UK,Referral
9226,2025-11-27,Germany,Google Ads
9227,2025-06-08,Germany,Organic
9228,2025-05-08,Germany,Google Ads
9229,2025-07-09,Germany,Referral
9230,2025-01-31,UK,Google Ads
9231,2025-12-25,India,Google Ads
9232,2025-01-15,UK,Referral
9233,2025-11-09,UK,Google Ads
9234,2025-03-16,USA,Organic
9235,2025-02-03,Canada,Organic
9236,2025-12-25,Canada,Organic
9237,2025-07-15,USA,Facebook
9238,2025-11-27,UK,Referral
9239,2025-01-29,USA,Referral
9240,2025-07-13,Germany,Facebook
9241,2025-01-16,USA,Google Ads
9242,2025-03-18,USA,Google Ads
9243,2025-10-20,Germany,Google Ads
9244,2025-03-22,Canada,Facebook
9245,2025-05-04,Germany,Referral
9246,2025-01-19,India,Organic
9247,2025-04-12,USA,Organic
9248,2025-03-18,USA,Facebook
9249,2025-08-17,Canada,Facebook
9250,2025-10-24,UK,Organic
9251,2025-07-22,Germany,Organic
9252,2025-03-02,UK,Organic
9253,2025-01-26,India,Google Ads
9254,2025-03-12,Germany,Organic
9255,2025-04-13,India,Facebook
9256,2025-11-22,India,Google Ads
9257,2025-12-29,India,Organic
9258,2025-06-06,Germany,Google Ads
9259,2025-12-29,Germany,Referral
9260,2025-12-25,Canada,Google Ads
9261,2025-07-13,USA,Organic
9262,2025-10-02,UK,Organic
9263,2025-11-20,UK,Facebook
9264,2025-07-05,India,Organic
9265,2025-11-22,Germany,Organic
9266,2025-04-23,Germany,Referral
9267,2025-11-09,India,Facebook
9268,2025-06-14,USA,Google Ads
9269,2025-03-02,UK,Facebook
9270,2025-04-02,Canada,Organic
9271,2025-10-13,USA,Facebook
9272,2025-06-02,Germany,Google Ads
9273,2025-08-13,India,Google Ads
9274,2025-05-07,UK,Facebook
9275,2025-07-12,India,Organic
9276,2025-04-25,Germany,Google Ads
9277,2025-09-19,India,Facebook
9278,2025-01-18,UK,Google Ads
9279,2025-01-10,India,Organic
9280,2025-04-02,UK,Referral
9281,2025-05-19,India,Organic
9282,2025-11-29,India,Google Ads
9283,2025-12-23,UK,Google Ads
9284,2025-12-06,India,Facebook
9285,2025-02-21,USA,Organic
9286,2025-07-14,Canada,Facebook
9287,2025-07-25,USA,Referral
9288,2025-10-14,Canada,Referral
9289,2025-04-03,USA,Google Ads
9290,2025-11-05,Canada,Google Ads
9291,2025-05-25,India,Facebook
9292,2025-03-27,UK,Facebook
9293,2025-06-02,UK,Organic
9294,2025-01-02,Germany,Organic
9295,2025-12-08,Canada,Google Ads
9296,2025-09-17,Germany,Organic
9297,2025-06-13,Germany,Organic
9298,2025-01-06,Canada,Referral
9299,2025-05-29,UK,Organic
9300,2025-07-24,Canada,Organic
9301,2025-04-28,India,Google Ads
9302,2025-03-30,Germany,Organic
9303,2025-06-03,Germany,Google Ads
9304,2025-06-16,Canada,Organic
9305,2025-06-10,Germany,Google Ads
9306,2025-09-27,UK,Google Ads
9307,2025-02-25,Germany,Google Ads
9308,2025-08-16,Canada,Google Ads
9309,2025-12-03,UK,Facebook
9310,2025-05-29,UK,Referral
9311,2025-02-15,Germany,Facebook
9312,2025-05-24,Canada,Organic
9313,2025-08-26,Germany,Google Ads
9314,2025-09-29,India,Facebook
9315,2025-04-30,India,Google Ads
9316,2025-12-06,UK,Google Ads
9317,2025-08-08,Germany,Google Ads
9318,2025-01-08,India,Facebook
9319,2025-12-10,USA,Google Ads
9320,2025-10-02,India,Referral
9321,2025-12-19,Germany,Facebook
9322,2025-03-07,Germany,Organic
9323,2025-03-20,India,Referral
9324,2025-03-27,Germany,Organic
9325,2025-05-04,Germany,Referral
9326,2025-07-21,USA,Google Ads
9327,2025-05-30,UK,Organic
9328,2025-02-15,Germany,Google Ads
9329,2025-04-23,Canada,Facebook
9330,2025-04-01,UK,Organic
9331,2025-05-21,UK,Referral
9332,2025-10-16,Canada,Referral
9333,2025-08-06,India,Google Ads
9334,2025-03-18,USA,Facebook
9335,2025-11-30,Germany,Organic
9336,2025-06-01,India,Organic
9337,2025-11-19,Canada,Google Ads
9338,2025-08-27,USA,Facebook
9339,2025-04-25,USA,Organic
9340,2025-11-15,USA,Organic
9341,2025-04-04,Canada,Facebook
9342,2025-02-17,India,Organic
9343,2025-07-10,Germany,Organic
9344,2025-01-12,USA,Referral
9345,2025-06-05,USA,Organic
9346,2025-06-21,India,Facebook
9347,2025-10-23,USA,Referral
9348,2025-06-26,USA,Google Ads
9349,2025-12-07,Canada,Referral
9350,2025-02-26,UK,Organic
9351,2025-12-09,India,Referral
9352,2025-12-06,India,Google Ads
9353,2025-07-22,India,Organic
9354,2025-07-04,Canada,Organic
9355,2025-05-01,Canada,Organic
9356,2025-08-14,Germany,Google Ads
9357,2025-07-21,Canada,Google Ads
9358,2025-11-26,India,Organic
9359,2025-12-29,Germany,Facebook
9360,2025-12-22,UK,Organic
9361,2025-08-04,USA,Facebook
